measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2006,15.999626200259028,18.670447509396954,13.469234461694322
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2007,19.36421867063804,22.92580321298931,16.27324437124779
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2007,16.113632116210923,18.772111144632024,13.61885382072615
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2008,19.38768628607805,22.973190854537382,16.241206625720746
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2008,16.254367485146606,19.06959383938095,13.703532125773153
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2009,19.40944175933209,23.04820355458365,16.239824192087458
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2009,16.38344358154966,19.279234306590027,13.780850093529676
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2010,19.424813125301938,23.11812181957019,16.048825637833758
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2010,16.46247167990369,19.44750741399313,13.810738109191375
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2011,19.437385563099234,23.07750793115092,16.18249814121298
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2011,16.503072532762246,19.483336831449876,13.891448506871905
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2012,19.447633103875834,23.01898317331249,16.23291571896256
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2012,16.541002154007767,19.383293554717383,13.963756123206501
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2013,19.446217060593778,23.103020667711558,16.264591834370478
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2013,16.57407471011712,19.560856987797326,13.895602194849536
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2014,19.42379874621514,23.103863191566703,16.174823582664946
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2014,16.60010436756717,19.58620295273423,13.877845674339229
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2015,19.37103947370197,23.147409964607505,16.119861741416845
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2015,16.616905292834794,19.703490151263356,13.930026684753617
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2016,19.050715290648856,22.551064887538,15.966715234847154
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2016,16.59603028498316,19.639070970351515,13.947154226266981
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2017,18.76991210951042,22.369364965242333,15.724993727935805
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2017,16.557812469996502,19.676551476006537,13.79134337390844
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2018,18.846220527811518,22.24178070667737,15.780522836267744
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2018,16.345245988713128,19.347291381014852,13.760148217791745
Incidence,Aomori,Male,Age-standardized,Schizophrenia,Rate,2019,19.11075121029009,22.575482878169364,15.870642230795298
Incidence,Aomori,Female,Age-standardized,Schizophrenia,Rate,2019,15.906326148618588,19.023507845486257,13.36806689045859
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1990,19.30378202549943,22.981399718054902,16.13311313310854
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1990,16.037617539593867,18.81555512101215,13.24048941980729
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1991,19.33133053347148,23.001760937047184,16.167150613613575
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1991,16.018605191638464,18.844256300744313,13.295985308527102
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1992,19.3497291876849,22.9674153226704,16.21142768629934
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1992,16.002454065423905,18.888989848280286,13.329504880551138
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1993,19.35979827126681,22.9538720978322,16.26838389528948
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1993,15.989579936895158,18.948409589106042,13.328573748219464
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1994,19.362358067344342,22.81251622295134,16.275692429376647
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1994,15.980398581997191,18.980607279266952,13.274936112620827
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1995,19.358228859044626,22.944769971210846,16.141978422304057
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1995,15.975325776674959,18.980450130090098,13.2226377276998
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1996,19.335343923326363,22.900410667608448,16.22305575672034
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1996,15.974683163679211,18.96825381923664,13.241248416164762
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1997,19.290731263297804,22.767891778041594,16.176141357236727
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1997,15.97746009512538,18.764574533833926,13.301910252142758
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1998,19.23885325131034,22.712331288388008,16.07576474605924
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1998,15.982073911005468,18.81992124673622,13.296504587079257
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,1999,19.19417225971536,22.68551247263394,15.966601030428983
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,1999,15.98694195131151,18.92273403987701,13.290489798394294
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2000,19.171150660864246,22.681753940865843,15.915562249949707
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2000,15.990481556035517,18.971906844341902,13.302004994530307
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2001,19.172046099291208,22.58058430699311,15.981070446330415
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2001,15.99469074246381,18.885384571841236,13.304368327011332
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2002,19.185563321783878,22.654101786131054,16.082725633748073
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2002,16.00323816762204,18.88899425287766,13.335967481251814
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2003,19.20583535407384,22.787180710090272,16.12947701805945
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2003,16.017047131111212,18.81674406305231,13.402092955555833
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2004,19.226995221892686,22.87957455689915,16.252984787756976
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2004,16.037040932532328,18.92563969745807,13.440442784733166
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2005,19.243175950971974,22.960865130684134,16.18450636374981
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2005,16.064142871486375,19.085622932291134,13.496813213732226
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2006,19.25876219644762,22.89831799740589,16.247567155643893
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2006,16.119070395800776,18.98527950798216,13.563399811920794
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2007,19.27970642963967,22.865320110393622,16.254979277762065
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2007,16.208047473498457,18.9185146569202,13.667101882759289
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2008,19.302493400555942,22.884588175031865,16.22236017854734
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2008,16.310257184473674,19.049961541272683,13.709206119476065
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2009,19.32360785920426,22.930253733802097,16.147869835258582
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2009,16.4048826086207,19.17175869355161,13.748830087084336
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2010,19.339534555592426,23.025757247007522,16.11119342559819
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2010,16.471106825833793,19.396402158266586,13.834738800749086
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2011,19.35673118107077,23.009845627733608,16.203887188789462
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2011,16.51396133008841,19.324779163570888,13.827539790209606
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2012,19.377818803956885,22.93955045622734,16.247133207468295
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2012,16.552566804908942,19.425842062460024,13.839053886324852
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2013,19.393527239709474,22.926966042918185,16.34877909057678
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2013,16.587240114513087,19.397074813604185,13.908982742611263
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2014,19.394586303787264,22.92507227585098,16.38714367519819
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2014,16.618298123118528,19.482554193284937,13.872322143384176
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2015,19.371725811648965,23.023597792813618,16.28035064254426
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2015,16.646057694942947,19.580707321737403,13.858850492732975
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2016,19.068917624482893,22.45678631598045,15.989593240940028
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2016,16.642608833611504,19.425088301076812,14.009759593229873
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2017,18.785524519879914,22.109250554156336,15.667588636707604
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2017,16.622119066242025,19.56182019169471,13.904416404889767
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2018,18.873890483934936,22.22935533525567,15.980850375818456
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2018,16.410851304877657,19.215778810478692,13.842316058357499
Incidence,Tottori,Male,Age-standardized,Schizophrenia,Rate,2019,19.161737505613985,22.85518764666904,15.971479583173119
Incidence,Tottori,Female,Age-standardized,Schizophrenia,Rate,2019,15.953323837704476,18.9481143149099,13.332089293241822
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1990,18.873221605459662,22.66588379504287,15.649517576132434
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1990,16.026591272422568,18.935131782609318,13.252798025952954
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1991,18.890351263524217,22.711225185511037,15.6809713933864
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1991,16.0165439553063,18.85742147851216,13.379702267408007
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1992,18.906568050116867,22.722184691980225,15.784062778350373
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1992,16.00702690122889,18.808930095535775,13.4842373785818
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1993,18.920147936893862,22.690571274641176,15.802968489840937
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1993,15.998707955618913,18.80516344569486,13.405070233208711
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1994,18.929366895511457,22.686717523176743,15.78254247725422
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1994,15.992254963904934,18.79391948383811,13.378428844040004
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1995,18.932500897625896,22.663471519328468,15.703292646983178
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1995,15.988335771515539,18.8037592717442,13.325343517263386
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1996,18.932635443984,22.524120222681333,15.778052081842715
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1996,15.984728673664895,18.78345295335992,13.329477341233193
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1997,18.933683212769658,22.444590213475756,15.847498066666267
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1997,15.979605737537552,18.76710636301787,13.327996220704602
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1998,18.935160941794692,22.417712510797088,15.848018068343993
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1998,15.974225466517645,18.812464769535726,13.308119449820406
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,1999,18.936585368870933,22.448670301569344,15.826146149390937
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,1999,15.969846363989303,18.836849397191223,13.214002467475469
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2000,18.937473231810227,22.58080367453769,15.775127809891098
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2000,15.967726933336653,18.859474456206115,13.195276182518946
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2001,18.932157143859612,22.507356388517522,15.758684415256814
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2001,15.965230749173347,18.862135999906357,13.265945818765305
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2002,18.91901778226374,22.454332477434665,15.76036273851304
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2002,15.96055803208764,18.85767449059462,13.276623597564022
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2003,18.90364398083083,22.364904380925307,15.78074195100399
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2003,15.956222254425578,18.921299976333923,13.360400850126707
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2004,18.89162457336911,22.346662775393362,15.79162319121482
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2004,15.954736888533207,18.8703442829727,13.33579034176543
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2005,18.888548393686797,22.488667430900097,15.851650227232573
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2005,15.95861540675657,18.99963660406405,13.300313901439559
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2006,18.893983823022374,22.468640113476592,15.830788723606446
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2006,16.00811908240973,18.99572861715181,13.396182204573025
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2007,18.90250804222142,22.39792133816023,15.840744611685206
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2007,16.117960176346035,19.049560220534886,13.496583726029597
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2008,18.9122230845028,22.312488935843945,15.856553882283965
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2008,16.252328642220498,19.150024531937593,13.666043844681795
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2009,18.92123098308538,22.29718916726061,15.793158009076535
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2009,16.3754144336881,19.379832091272917,13.748088683047971
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2010,18.927633771188017,22.2800321690368,15.77388315459799
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2010,16.451407504403843,19.563649456893923,13.773001026940642
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2011,18.93779800873215,22.38660697428729,15.874712313407116
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2011,16.49313002376668,19.502075085405195,13.827854929255462
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2012,18.951821190213213,22.41406417847582,15.847078485917057
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2012,16.535868150790773,19.553884212210658,13.88287224336917
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2013,18.958401750711072,22.399966427638184,15.855717882606864
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2013,16.577507823553944,19.5437021021084,13.934253240816508
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2014,18.946238125305587,22.46613972971198,15.798255269332723
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2014,16.61593498013402,19.544808012731476,13.97117499380128
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2015,18.904028749076623,22.471568958789828,15.714409440427909
Incidence,Nagasaki,Female,Age-standardized,Schizophrenia,Rate,2015,16.649035558608826,19.72570799413155,13.952821364091484
Incidence,Nagasaki,Male,Age-standardized,Schizophrenia,Rate,2016,18.58656639634495,22.18501021654316,15.445081422673772
